,Attrition_Flag,Gender,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,monthly_Trans_Ct,monthly_Trans_Amt
9227,1,0,3,1,4,2,23836.25,0.0,0.0,1.3,163.38
9228,1,0,3,2,3,6,23836.25,0.0,0.0,1.8275862068965518,121.58620689655173
9229,0,1,4,2,2,3,3391.0,1359.0,0.401,3.34375,259.8612049549549
9230,1,1,4,4,2,3,4598.0,0.0,0.0,3.6666666666666665,259.8612049549549
9231,1,0,3,6,4,2,23836.25,230.0,0.007,1.5476190476190477,205.45238095238096
9232,1,0,3,2,3,3,3435.0,2517.0,0.733,1.5,163.73529411764707
9233,0,0,2,2,1,1,17540.0,1337.0,0.076,2.6666666666666665,259.8612049549549
9234,0,0,3,2,3,2,23836.25,1318.0,0.042,2.4210526315789473,259.8612049549549
9235,0,0,4,1,1,3,4342.0,893.0,0.206,3.993686868686869,259.8612049549549
9236,0,1,4,2,1,3,3842.0,2459.0,0.64,3.1315789473684212,259.8612049549549
9237,0,1,1,1,1,1,3785.0,1329.0,0.351,2.888888888888889,259.8612049549549
9238,0,0,4,2,3,1,6797.0,2239.0,0.329,2.871794871794872,259.8612049549549
9239,0,0,2,2,2,3,9682.0,1727.0,0.178,2.4358974358974357,259.8612049549549
9240,1,1,4,4,3,2,3319.0,0.0,0.0,1.4666666666666666,161.33333333333334
9241,0,0,4,1,3,2,7664.0,1785.0,0.233,3.993686868686869,259.8612049549549
9242,0,0,2,1,1,2,23836.25,1990.0,0.065,3.3333333333333335,259.8612049549549
9243,0,1,0,2,3,2,19962.0,0.0,0.0,2.975,259.8612049549549
9244,1,0,3,2,4,3,21398.0,0.0,0.0,1.06,62.38
9245,1,1,4,2,4,2,4746.0,0.0,0.0,1.375,149.04166666666666
9246,0,0,3,2,2,1,20434.0,1504.0,0.074,2.9444444444444446,259.8612049549549
9247,0,0,2,1,1,2,23836.25,2088.0,0.071,3.1578947368421053,259.8612049549549
9248,0,0,0,1,1,2,3730.0,0.0,0.0,2.8333333333333335,259.8612049549549
9249,0,0,1,2,1,3,10688.0,653.0,0.061,2.7222222222222223,259.8612049549549
9250,1,1,4,6,3,5,4668.0,2517.0,0.539,1.75,231.41666666666666
9251,0,0,1,1,1,3,22725.0,808.0,0.036,3.993686868686869,259.8612049549549
9252,0,0,1,1,3,1,8155.0,1178.0,0.144,2.8333333333333335,259.8612049549549
9253,0,1,1,1,1,2,18266.0,822.0,0.045,3.757575757575758,259.8612049549549
9254,0,0,3,1,2,3,10492.0,1094.0,0.104,2.888888888888889,259.8612049549549
9255,0,1,1,1,3,3,6380.0,2517.0,0.395,1.9795918367346939,259.8612049549549
9256,0,1,1,1,1,2,19055.0,2517.0,0.132,3.4444444444444446,259.8612049549549
9257,0,0,0,2,2,2,3477.0,752.0,0.216,3.3333333333333335,259.8612049549549
9258,0,1,4,2,3,2,3277.0,0.0,0.0,3.96875,259.8612049549549
9259,0,0,0,2,3,2,23836.25,0.0,0.0,3.1463414634146343,259.8612049549549
9260,0,1,4,1,1,1,3616.0,1155.0,0.319,3.993686868686869,259.8612049549549
9261,0,1,4,2,1,2,3973.0,0.0,0.0,3.638888888888889,259.8612049549549
9262,0,1,1,2,3,2,4318.0,2359.0,0.546,3.3714285714285714,259.8612049549549
9263,0,1,1,2,2,1,7660.0,764.0,0.1,3.225806451612903,259.8612049549549
9264,0,1,4,1,3,2,3515.0,0.0,0.0,3.2222222222222223,259.8612049549549
9265,0,1,4,1,2,3,13313.0,0.0,0.0,3.993686868686869,259.8612049549549
9266,1,1,4,4,3,6,4541.0,0.0,0.0,2.2222222222222223,222.11111111111111
9267,0,1,4,2,1,1,8284.0,797.0,0.096,2.3181818181818183,259.8612049549549
9268,1,0,4,1,2,2,3768.0,0.0,0.0,3.380952380952381,259.8612049549549
9269,0,0,1,1,2,3,14382.0,1950.0,0.136,3.993686868686869,259.8612049549549
9270,0,1,2,2,2,3,10798.0,1378.0,0.128,2.9166666666666665,259.8612049549549
9271,0,0,1,2,2,2,23836.25,1408.0,0.059,2.6666666666666665,259.8612049549549
9272,0,0,2,1,3,1,22729.0,1581.0,0.07,3.993686868686869,259.8612049549549
9273,0,1,0,2,2,1,23836.25,0.0,0.0,3.993686868686869,259.8612049549549
9274,0,1,4,2,1,2,3423.0,647.0,0.189,3.993686868686869,259.8612049549549
9275,0,1,0,1,2,3,23836.25,1473.0,0.043,2.8823529411764706,259.8612049549549
9276,0,1,4,2,1,3,3175.0,1116.0,0.351,2.8055555555555554,259.8612049549549
9277,1,0,1,1,4,3,7979.0,0.0,0.0,1.575,126.4
9278,0,0,3,1,2,3,13679.0,2267.0,0.166,3.6785714285714284,259.8612049549549
9279,0,1,4,1,3,2,14767.0,948.0,0.064,2.888888888888889,259.8612049549549
9280,1,0,3,2,3,3,23836.25,569.0,0.016,1.8888888888888888,238.05555555555554
9281,1,0,0,6,3,3,4650.0,1162.0,0.25,1.608695652173913,173.3913043478261
9282,0,1,1,1,3,3,3592.0,865.0,0.241,2.375,259.8612049549549
9283,0,0,2,1,1,3,23836.25,1722.0,0.053,3.993686868686869,259.8612049549549
9284,0,0,0,2,1,3,3214.0,1471.0,0.458,3.257142857142857,259.8612049549549
9285,1,0,1,6,3,2,4819.0,2134.0,0.443,1.7777777777777777,259.1666666666667
9286,0,0,3,2,3,1,16433.0,0.0,0.0,3.993686868686869,259.8612049549549
9287,0,0,3,2,3,3,12174.0,1361.0,0.112,2.75,259.8612049549549
9288,0,1,4,2,2,1,9230.0,1518.0,0.164,2.475,259.8612049549549
9289,0,0,2,2,2,3,6867.0,776.0,0.113,2.6944444444444446,259.8612049549549
9290,0,0,0,2,2,2,23836.25,1848.0,0.054,3.121212121212121,259.8612049549549
9291,0,0,3,2,3,1,18046.0,0.0,0.0,2.888888888888889,259.8612049549549
9292,0,0,1,2,2,3,7680.0,1589.0,0.207,3.888888888888889,259.8612049549549
9293,0,1,4,2,3,2,7825.0,0.0,0.0,2.7777777777777777,259.8612049549549
9294,0,0,2,1,3,2,5002.0,1945.0,0.389,3.5161290322580645,259.8612049549549
9295,0,0,3,1,1,3,23836.25,1131.0,0.033,3.993686868686869,259.8612049549549
9296,0,1,1,2,3,1,4755.0,0.0,0.0,2.658536585365854,259.8612049549549
9297,0,0,3,1,3,0,22104.0,1783.0,0.081,2.8,259.8612049549549
9298,0,0,2,1,3,3,23836.25,2295.0,0.079,2.1914893617021276,255.85106382978722
9299,1,0,3,2,3,2,4620.0,0.0,0.0,1.6944444444444444,184.55555555555554
9300,0,0,3,1,1,3,23836.25,1341.0,0.039,2.54,259.8612049549549
9301,0,1,4,2,1,1,11463.0,0.0,0.0,3.5,259.8612049549549
9302,1,0,2,2,4,2,6224.0,0.0,0.0,1.38,165.82
9303,0,0,0,2,3,3,19252.0,751.0,0.039,3.111111111111111,259.8612049549549
9304,0,0,3,1,1,2,23836.25,1583.0,0.046,2.127659574468085,259.8612049549549
9305,0,0,1,1,2,3,3232.0,1564.0,0.484,3.993686868686869,259.8612049549549
9306,0,0,0,2,1,3,23836.25,1421.0,0.041,3.1666666666666665,259.8612049549549
9307,1,1,1,2,3,3,23836.25,0.0,0.0,1.7941176470588236,133.41176470588235
9308,0,1,4,2,2,2,4822.0,1882.0,0.39,3.025,259.8612049549549
9309,0,0,0,2,2,3,23836.25,1381.0,0.04,2.923076923076923,259.8612049549549
9310,0,1,4,1,2,1,12100.0,1350.0,0.112,2.5555555555555554,259.8612049549549
9311,0,0,2,2,3,3,20466.0,1138.0,0.056,3.993686868686869,259.8612049549549
9312,0,0,2,2,3,1,17887.0,1821.0,0.102,3.135135135135135,259.8612049549549
9313,1,0,2,5,1,3,23399.0,0.0,0.0,3.993686868686869,259.8612049549549
9314,0,1,4,2,2,3,13026.0,789.0,0.061,2.7777777777777777,259.8612049549549
9315,0,1,1,2,3,3,15698.0,2000.0,0.127,1.7083333333333333,259.8612049549549
9316,0,0,1,1,3,3,5590.0,875.0,0.157,3.5277777777777777,259.8612049549549
9317,0,0,2,1,3,2,17575.0,618.0,0.035,3.282051282051282,259.8612049549549
9318,0,0,3,1,1,1,23836.25,1769.0,0.06,3.051282051282051,259.8612049549549
9319,0,0,2,1,3,1,23836.25,1996.0,0.058,2.7142857142857144,259.8612049549549
9320,0,1,4,1,1,3,4147.0,2262.0,0.545,3.0833333333333335,259.8612049549549
9321,1,1,2,5,3,2,12494.0,0.0,0.0,1.9166666666666667,195.16666666666666
9322,1,0,0,2,2,3,23836.25,1692.0,0.049,2.909090909090909,259.8612049549549
9323,0,1,4,2,3,2,13411.0,1736.0,0.129,2.825,259.8612049549549
9324,0,0,0,2,4,3,23836.25,638.0,0.018,3.993686868686869,259.8612049549549
9325,0,0,2,1,1,2,17646.0,1396.0,0.079,3.1176470588235294,259.8612049549549
9326,0,0,2,2,2,1,11121.0,1296.0,0.117,2.25,259.8612049549549
9327,1,0,2,6,2,2,4109.0,0.0,0.0,3.2083333333333335,259.8612049549549
9328,0,0,0,2,1,3,6176.0,905.0,0.147,3.064516129032258,259.8612049549549
9329,0,1,4,2,2,3,4512.0,1172.0,0.26,2.7222222222222223,259.8612049549549
9330,0,0,3,2,3,3,23836.25,1607.0,0.049,2.9444444444444446,259.8612049549549
9331,0,1,4,2,3,3,4772.0,2004.0,0.42,3.3714285714285714,259.8612049549549
9332,0,0,2,2,2,3,10602.0,1083.0,0.102,2.116279069767442,259.8612049549549
9333,1,0,3,1,4,1,7953.0,0.0,0.0,1.7619047619047619,206.42857142857142
9334,1,0,2,2,1,3,8022.0,0.0,0.0,3.933333333333333,259.8612049549549
9335,0,0,0,2,4,1,23836.25,0.0,0.0,3.925925925925926,259.8612049549549
9336,0,1,4,1,2,3,9092.0,1363.0,0.15,1.9583333333333333,259.8612049549549
9337,1,1,4,1,3,2,5541.0,2517.0,0.454,1.6590909090909092,208.97727272727272
9338,0,0,3,2,1,2,7204.0,0.0,0.0,2.404255319148936,259.8612049549549
9339,0,1,4,1,1,2,4548.0,1450.0,0.319,3.638888888888889,259.8612049549549
9340,0,1,4,1,2,1,3860.0,1175.0,0.304,3.993686868686869,259.8612049549549
9341,0,0,4,2,2,2,14581.0,2517.0,0.173,3.0277777777777777,259.8612049549549
9342,0,1,4,2,2,2,3084.0,0.0,0.0,2.823529411764706,259.8612049549549
9343,0,0,2,1,3,2,12375.0,2263.0,0.183,2.409090909090909,259.8612049549549
9344,0,0,1,1,1,3,23836.25,0.0,0.0,3.993686868686869,259.8612049549549
9345,0,0,2,2,3,1,19534.0,0.0,0.0,3.993686868686869,259.8612049549549
9346,1,0,3,1,3,2,22993.0,0.0,0.0,2.0833333333333335,218.52777777777777
9347,0,0,0,2,2,2,23836.25,585.0,0.017,3.3548387096774195,259.8612049549549
9348,0,0,1,2,2,1,15164.0,1071.0,0.071,2.019607843137255,256.11764705882354
9349,0,0,4,1,2,3,7231.0,1047.0,0.145,3.1944444444444446,259.8612049549549
9350,0,0,2,2,1,2,23836.25,2022.0,0.059,2.697674418604651,259.8612049549549
9351,0,0,3,2,3,2,23836.25,1780.0,0.052,3.993686868686869,259.8612049549549
9352,0,1,1,1,2,3,9215.0,639.0,0.069,2.7142857142857144,259.8612049549549
9353,0,0,3,2,1,2,23836.25,1907.0,0.075,2.888888888888889,259.8612049549549
9354,0,1,4,1,2,2,3759.0,0.0,0.0,2.9444444444444446,259.8612049549549
9355,0,1,4,1,2,3,3029.0,2267.0,0.748,3.138888888888889,259.8612049549549
9356,1,1,4,5,1,1,4203.0,996.0,0.237,3.7777777777777777,259.8612049549549
9357,0,0,3,1,1,2,21526.0,1320.0,0.061,2.9166666666666665,259.8612049549549
9358,1,1,4,6,3,3,12207.0,0.0,0.0,1.6444444444444444,129.73333333333332
9359,0,1,0,1,3,3,23836.25,1971.0,0.061,3.4571428571428573,259.8612049549549
9360,0,1,4,1,2,2,3541.0,1042.0,0.294,3.993686868686869,259.8612049549549
9361,0,0,1,2,2,2,7139.0,1512.0,0.212,3.5,259.8612049549549
9362,0,1,4,1,2,3,3669.0,2517.0,0.686,2.6666666666666665,259.8612049549549
9363,1,0,2,1,6,1,5859.0,0.0,0.0,1.607843137254902,156.94117647058823
9364,0,0,3,2,1,2,15594.0,1590.0,0.102,2.4583333333333335,259.8612049549549
9365,0,0,0,1,4,2,23836.25,1823.0,0.053,3.0,259.8612049549549
9366,0,1,4,2,3,2,6704.0,0.0,0.0,2.5121951219512195,259.8612049549549
9367,0,0,2,1,3,2,23836.25,871.0,0.027,3.1842105263157894,259.8612049549549
9368,0,0,3,1,3,1,2754.0,2152.0,0.781,3.4722222222222223,259.8612049549549
9369,1,0,2,1,3,4,23836.25,0.0,0.0,2.413793103448276,259.8612049549549
9370,0,0,0,1,2,2,23836.25,1068.0,0.031,3.5142857142857142,259.8612049549549
9371,0,1,4,1,2,3,7098.0,1829.0,0.258,2.7567567567567566,259.8612049549549
9372,0,1,4,1,2,3,12338.0,1277.0,0.104,3.993686868686869,259.8612049549549
9373,0,0,2,1,3,2,16703.0,1140.0,0.068,2.9047619047619047,259.8612049549549
9374,0,0,3,2,2,2,16667.0,1463.0,0.088,3.993686868686869,259.8612049549549
9375,1,0,3,1,3,2,18512.0,1664.0,0.09,1.5833333333333333,222.75
9376,0,0,2,2,3,1,14131.0,1333.0,0.094,2.942857142857143,259.8612049549549
9377,0,1,4,1,3,1,3276.0,1474.0,0.45,3.2222222222222223,259.8612049549549
9378,0,0,3,1,3,1,23836.25,1435.0,0.042,3.1666666666666665,259.8612049549549
9379,0,1,4,1,1,2,3629.0,1891.0,0.521,3.993686868686869,259.8612049549549
9380,0,1,4,2,3,3,13067.0,1943.0,0.149,3.2777777777777777,259.8612049549549
9381,0,0,1,2,2,1,3845.0,1871.0,0.487,3.0555555555555554,259.8612049549549
9382,1,0,3,4,3,3,12094.0,0.0,0.0,2.8125,259.8612049549549
9383,0,0,0,1,1,2,23836.25,1638.0,0.047,3.4571428571428573,259.8612049549549
9384,0,1,2,2,3,3,13312.0,1974.0,0.148,2.0384615384615383,259.8612049549549
9385,0,1,4,2,2,2,3466.0,2517.0,0.726,2.611111111111111,259.8612049549549
9386,0,0,1,1,2,1,15223.0,1729.0,0.114,2.1346153846153846,259.8612049549549
9387,0,0,0,1,6,3,23836.25,831.0,0.024,2.4318181818181817,259.8612049549549
9388,1,1,4,4,2,3,5989.0,0.0,0.0,1.6666666666666667,162.30555555555554
9389,1,0,0,2,3,2,5287.0,0.0,0.0,1.9166666666666667,233.11111111111111
9390,0,0,1,2,1,3,9060.0,0.0,0.0,2.372093023255814,259.8612049549549
9391,0,0,3,1,1,1,4731.0,831.0,0.176,3.2777777777777777,259.8612049549549
9392,0,1,1,1,2,3,9502.0,1881.0,0.198,2.127659574468085,259.8612049549549
9393,0,0,3,1,3,0,23836.25,2370.0,0.08,2.6944444444444446,259.8612049549549
9394,0,1,4,1,1,2,3918.0,813.0,0.208,2.861111111111111,259.8612049549549
9395,0,1,4,1,2,3,3944.0,1006.0,0.255,3.1,259.8612049549549
9396,0,0,0,2,1,2,6577.0,1800.0,0.274,2.5,259.8612049549549
9397,0,0,0,2,3,1,23836.25,2417.0,0.07,3.1621621621621623,259.8612049549549
9398,0,0,3,1,3,1,23836.25,714.0,0.021,3.730769230769231,259.8612049549549
9399,0,0,2,1,5,1,8670.0,1930.0,0.223,2.909090909090909,259.8612049549549
9400,1,0,3,1,2,2,23836.25,0.0,0.0,3.993686868686869,259.8612049549549
9401,0,1,1,2,1,3,8331.0,0.0,0.0,2.861111111111111,259.8612049549549
9402,0,1,0,2,2,2,23836.25,1668.0,0.052,3.993686868686869,259.8612049549549
9403,0,0,2,1,1,2,15524.0,1148.0,0.074,2.9444444444444446,259.8612049549549
9404,0,1,4,2,1,3,4010.0,2517.0,0.628,2.525,259.8612049549549
9405,0,0,2,2,4,3,3275.0,1525.0,0.466,3.111111111111111,259.8612049549549
9406,0,0,2,1,2,2,18349.0,1209.0,0.066,2.972972972972973,259.8612049549549
9407,0,0,2,2,3,1,3388.0,1659.0,0.49,3.993686868686869,259.8612049549549
9408,1,0,1,1,1,3,4015.0,0.0,0.0,3.993686868686869,259.8612049549549
9409,1,0,2,2,3,2,9719.0,2517.0,0.259,1.4166666666666667,255.08333333333334
9410,0,0,3,2,3,2,4178.0,2463.0,0.59,3.993686868686869,259.8612049549549
9411,0,0,1,1,2,1,3735.0,1474.0,0.395,3.993686868686869,259.8612049549549
9412,0,0,2,1,3,1,23836.25,1576.0,0.053,3.966666666666667,259.8612049549549
9413,0,0,1,2,3,3,11522.0,1203.0,0.104,3.993686868686869,259.8612049549549
9414,0,0,1,2,2,3,3161.0,1788.0,0.566,3.1621621621621623,259.8612049549549
9415,1,0,3,1,3,3,14774.0,2517.0,0.17,2.25,259.8612049549549
9416,1,0,2,4,3,2,23836.25,2517.0,0.073,1.8333333333333333,229.11111111111111
9417,0,1,4,2,2,1,5118.0,980.0,0.191,2.3191489361702127,259.8612049549549
9418,1,0,3,2,3,3,14682.0,2517.0,0.171,2.1818181818181817,248.27272727272728
9419,0,0,1,1,2,2,3108.0,2280.0,0.734,3.0,259.8612049549549
9420,0,0,2,1,1,1,3223.0,1413.0,0.438,2.861111111111111,259.8612049549549
9421,0,0,0,5,1,3,23836.25,2517.0,0.088,3.088235294117647,259.8612049549549
9422,0,0,2,1,1,1,6224.0,777.0,0.125,3.027027027027027,259.8612049549549
9423,0,0,3,1,2,1,23836.25,1290.0,0.053,3.993686868686869,259.8612049549549
9424,0,0,0,1,3,3,23836.25,1898.0,0.068,3.4166666666666665,259.8612049549549
9425,0,1,1,1,3,3,3657.0,0.0,0.0,2.7941176470588234,259.8612049549549
9426,0,1,4,1,3,1,8257.0,961.0,0.116,3.7142857142857144,259.8612049549549
9427,0,1,1,1,2,1,23051.0,1836.0,0.08,3.566666666666667,259.8612049549549
9428,0,1,1,2,1,3,14839.0,2226.0,0.15,2.738095238095238,259.8612049549549
9429,0,0,2,1,3,1,3755.0,1591.0,0.424,3.235294117647059,259.8612049549549
9430,0,0,2,2,3,0,3862.0,0.0,0.0,3.4722222222222223,259.8612049549549
9431,0,0,2,1,3,1,7539.0,0.0,0.0,3.5833333333333335,259.8612049549549
9432,1,0,3,2,3,2,10588.0,503.0,0.048,2.0,225.31428571428572
9433,0,0,1,2,1,2,11808.0,0.0,0.0,2.26,259.8612049549549
9434,0,0,1,1,1,3,15504.0,1277.0,0.082,3.993686868686869,259.8612049549549
9435,1,1,2,4,4,1,12091.0,0.0,0.0,1.7619047619047619,193.5
9436,0,0,3,2,1,1,13818.0,609.0,0.044,3.0606060606060606,259.8612049549549
9437,0,1,1,2,3,3,4442.0,1107.0,0.249,2.2708333333333335,259.8612049549549
9438,0,0,2,2,1,2,5282.0,1144.0,0.217,2.3,259.8612049549549
9439,0,0,3,1,1,3,23836.25,1617.0,0.047,3.3214285714285716,259.8612049549549
9440,0,0,3,1,4,2,23836.25,1583.0,0.046,2.6666666666666665,259.8612049549549
9441,0,1,4,2,3,1,10353.0,1520.0,0.147,3.4444444444444446,259.8612049549549
9442,0,0,3,1,4,1,9959.0,0.0,0.0,2.9069767441860463,259.8612049549549
9443,0,0,2,2,2,1,6280.0,2181.0,0.347,2.5555555555555554,259.8612049549549
9444,1,0,0,2,2,3,13694.0,2219.0,0.162,1.75,251.11111111111111
9445,0,0,4,1,3,2,8940.0,1518.0,0.17,3.993686868686869,259.8612049549549
9446,0,0,2,2,3,1,6546.0,1908.0,0.291,2.488888888888889,259.8612049549549
9447,0,1,0,1,1,2,23836.25,992.0,0.03,2.8974358974358974,259.8612049549549
9448,0,0,2,1,1,1,11474.0,0.0,0.0,3.92,259.8612049549549
9449,0,0,0,1,3,3,23836.25,2203.0,0.064,3.096774193548387,259.8612049549549
9450,1,1,4,4,3,3,9463.0,764.0,0.081,1.326086956521739,154.47826086956522
9451,0,0,1,1,1,2,12552.0,1405.0,0.112,2.638888888888889,259.8612049549549
9452,0,0,2,2,3,2,21679.0,1073.0,0.049,3.993686868686869,259.8612049549549
9453,0,0,1,1,2,2,10531.0,2330.0,0.221,3.2777777777777777,259.8612049549549
9454,0,1,4,1,3,2,4905.0,2413.0,0.492,2.3191489361702127,259.8612049549549
9455,0,0,3,2,2,2,23836.25,0.0,0.0,3.6551724137931036,259.8612049549549
9456,0,0,3,2,2,3,23836.25,2120.0,0.061,3.129032258064516,259.8612049549549
9457,1,0,4,1,1,3,10017.0,726.0,0.072,3.7777777777777777,259.8612049549549
9458,1,0,3,1,1,2,23836.25,518.0,0.016,3.2777777777777777,259.8612049549549
9459,0,1,4,2,3,2,5843.0,1346.0,0.23,3.993686868686869,259.8612049549549
9460,0,0,3,2,2,1,23836.25,1613.0,0.047,3.111111111111111,259.8612049549549
9461,1,0,3,1,2,3,23836.25,0.0,0.0,2.380952380952381,259.8612049549549
9462,0,0,3,1,2,3,23836.25,1723.0,0.05,2.45,259.8612049549549
9463,0,0,3,1,3,3,23836.25,1984.0,0.057,3.993686868686869,259.8612049549549
9464,1,1,4,2,3,2,4779.0,2517.0,0.527,1.8,254.62857142857143
9465,0,0,2,2,3,3,4248.0,1177.0,0.277,3.993686868686869,259.8612049549549
9466,0,0,1,1,2,3,7872.0,989.0,0.126,2.810810810810811,259.8612049549549
9467,0,1,4,1,3,2,6077.0,1421.0,0.234,3.993686868686869,259.8612049549549
9468,0,1,4,2,3,1,3882.0,2029.0,0.523,3.5555555555555554,259.8612049549549
9469,0,1,4,1,1,1,7207.0,1645.0,0.228,3.993686868686869,259.8612049549549
9470,0,1,1,1,1,2,6121.0,1679.0,0.274,3.25,259.8612049549549
9471,1,0,3,6,3,2,23836.25,572.0,0.017,2.25,240.52777777777777
9472,0,0,1,2,2,3,3535.0,1964.0,0.556,2.361111111111111,259.8612049549549
9473,1,1,0,2,2,3,23836.25,1783.0,0.052,2.1621621621621623,228.97297297297297
9474,1,0,3,6,3,3,23836.25,432.0,0.013,1.6744186046511629,210.34883720930233
9475,0,0,2,2,1,2,6224.0,1329.0,0.214,2.5833333333333335,259.8612049549549
9476,0,1,4,2,2,3,9178.0,1585.0,0.173,3.0555555555555554,259.8612049549549
9477,0,0,2,2,1,3,4328.0,1493.0,0.345,3.993686868686869,259.8612049549549
9478,0,0,3,1,2,2,9959.0,1049.0,0.105,2.75,259.8612049549549
9479,0,1,4,1,2,2,9634.0,2076.0,0.215,2.1702127659574466,259.8612049549549
9480,0,1,3,2,2,2,19033.0,1555.0,0.082,3.7419354838709675,259.8612049549549
9481,0,0,2,2,3,1,8624.0,1709.0,0.198,2.8461538461538463,259.8612049549549
9482,1,0,1,1,2,2,3575.0,0.0,0.0,2.0625,239.75
9483,1,1,1,2,3,3,5508.0,0.0,0.0,2.2941176470588234,220.7941176470588
9484,0,0,4,1,2,3,5871.0,1829.0,0.312,3.993686868686869,259.8612049549549
9485,1,0,2,6,4,3,15219.0,2281.0,0.15,2.1666666666666665,211.80555555555554
9486,0,0,0,2,3,1,23836.25,2328.0,0.067,3.78125,259.8612049549549
9487,0,0,1,1,3,1,8147.0,1750.0,0.215,3.993686868686869,259.8612049549549
9488,0,1,4,1,3,1,3525.0,1519.0,0.431,3.9285714285714284,259.8612049549549
9489,0,0,1,1,1,2,9711.0,972.0,0.1,3.993686868686869,259.8612049549549
9490,0,0,3,1,1,1,11358.0,1425.0,0.125,1.9574468085106382,259.8612049549549
9491,0,1,4,1,2,1,6765.0,0.0,0.0,2.6382978723404253,259.8612049549549
9492,1,0,3,1,3,6,4725.0,1253.0,0.265,2.138888888888889,253.72222222222223
9493,1,1,4,1,2,3,3699.0,913.0,0.247,1.9189189189189189,197.21621621621622
9494,0,0,3,1,2,1,23836.25,1666.0,0.048,3.2222222222222223,259.8612049549549
9495,0,1,4,2,3,0,8851.0,1753.0,0.198,3.993686868686869,259.8612049549549
9496,0,1,4,1,2,1,8506.0,0.0,0.0,2.8974358974358974,259.8612049549549
9497,0,0,4,1,3,2,3442.0,1229.0,0.357,2.7777777777777777,259.8612049549549
9498,0,1,4,1,3,2,3731.0,0.0,0.0,3.8333333333333335,259.8612049549549
9499,0,1,4,1,6,3,7744.0,1893.0,0.244,2.6956521739130435,259.8612049549549
9500,0,0,1,2,3,2,5972.0,0.0,0.0,3.625,259.8612049549549
9501,0,0,3,1,2,2,21714.0,1969.0,0.091,2.810810810810811,259.8612049549549
9502,0,0,3,2,2,1,3371.0,1530.0,0.454,3.993686868686869,259.8612049549549
9503,0,1,4,2,1,1,9546.0,960.0,0.101,2.9210526315789473,259.8612049549549
9504,0,1,4,2,3,3,3848.0,0.0,0.0,3.993686868686869,259.8612049549549
9505,0,0,1,1,3,1,9199.0,1230.0,0.134,3.075,259.8612049549549
9506,0,0,2,2,3,1,13381.0,1845.0,0.138,3.7419354838709675,259.8612049549549
9507,0,1,1,2,1,3,2833.0,1622.0,0.573,2.8055555555555554,259.8612049549549
9508,0,1,2,2,2,3,15101.0,1396.0,0.092,2.341463414634146,259.8612049549549
9509,0,1,4,2,1,2,3603.0,1465.0,0.407,2.1041666666666665,259.8612049549549
9510,0,1,4,2,2,2,4132.0,2517.0,0.609,3.3947368421052633,259.8612049549549
9511,0,1,4,1,2,2,4366.0,1870.0,0.428,3.5277777777777777,259.8612049549549
9512,0,0,1,1,1,2,6128.0,2239.0,0.365,3.2222222222222223,259.8612049549549
9513,1,0,2,2,3,2,23836.25,2517.0,0.073,2.310344827586207,233.86206896551724
9514,0,1,4,1,2,3,6882.0,1930.0,0.28,3.7666666666666666,259.8612049549549
9515,0,0,3,1,2,1,13490.0,1567.0,0.116,3.1818181818181817,259.8612049549549
9516,0,0,3,2,1,2,17978.0,1820.0,0.101,3.3529411764705883,259.8612049549549
9517,0,0,1,2,2,2,3821.0,1673.0,0.438,2.966666666666667,259.8612049549549
9518,0,1,4,2,3,3,3624.0,1641.0,0.453,3.993686868686869,259.8612049549549
9519,0,1,4,1,3,1,3787.0,824.0,0.218,3.2432432432432434,259.8612049549549
9520,0,1,4,2,2,2,4623.0,1366.0,0.295,3.993686868686869,259.8612049549549
9521,0,0,3,2,1,2,4343.0,2220.0,0.511,3.966666666666667,259.8612049549549
9522,0,1,1,1,2,1,17328.0,0.0,0.0,3.993686868686869,259.8612049549549
9523,0,1,4,2,1,1,3803.0,2437.0,0.641,3.0,259.8612049549549
9524,0,0,2,1,2,1,23836.25,603.0,0.025,2.8181818181818183,259.8612049549549
9525,0,1,0,2,1,2,23836.25,2381.0,0.069,2.2888888888888888,259.8612049549549
9526,1,0,3,2,3,2,3999.0,0.0,0.0,2.111111111111111,210.19444444444446
9527,0,0,3,1,2,1,11782.0,2177.0,0.185,3.993686868686869,259.8612049549549
9528,0,1,4,2,1,2,3220.0,0.0,0.0,2.3684210526315788,259.8612049549549
9529,0,1,1,2,1,1,9742.0,2517.0,0.258,2.1904761904761907,259.8612049549549
9530,1,0,2,2,4,2,4178.0,0.0,0.0,1.173913043478261,172.04347826086956
9531,0,0,3,1,1,1,23836.25,738.0,0.021,3.5588235294117645,259.8612049549549
9532,0,0,3,1,1,3,23836.25,1657.0,0.062,3.46875,259.8612049549549
9533,1,0,3,1,3,3,9580.0,132.0,0.014,1.1590909090909092,122.38636363636364
9534,0,1,4,2,2,1,7940.0,1669.0,0.21,3.2777777777777777,259.8612049549549
9535,0,0,2,1,3,2,23836.25,1662.0,0.048,2.9166666666666665,259.8612049549549
9536,0,0,1,2,2,2,3471.0,0.0,0.0,2.948717948717949,259.8612049549549
9537,1,0,0,2,4,2,14938.0,0.0,0.0,1.9047619047619047,195.04761904761904
9538,0,1,2,2,2,3,14072.0,1917.0,0.136,2.5476190476190474,259.8612049549549
